cycle_index,t_start,t_end,cycle_duration_nominal,sample_count,theta0_rad,theta_start_rad,theta_end_rad,max_abs_vel_rad_s,mean_abs_vel_rad_s,rms_vel_rad_s,mean_vel_rad_s,max_abs_delta_theta_rad,mean_abs_delta_theta_rad,rms_delta_theta_rad,ptp_theta_rad,vel_bound_rad_s,satisfy_vel_bound,angle_margin_ratio
23,1774257628.3368902,1774257628.3868902,0.05,5,-0.11881914080536132,-0.11881914080536132,-0.11849799314354562,0.17527384248469371,0.09607380238473566,0.11821112480015522,-0.0016283078073252577,0.0011292814060993167,0.0005627894710400261,0.0006955374888097645,0.0015756062521478653,0.9,1,0.02509514235776259
24,1774257628.3868902,1774257628.4368901,0.05,5,-0.1187550583362192,-0.1187550583362192,-0.11916308062853716,0.11192015282910436,0.06884313477591658,0.08009979644506522,-0.009131134167327103,0.0005918715625374132,0.0003161360056187806,0.0003945532708519576,0.0010978000182013947,0.9,1,0.013152701389720294
25,1774257628.4368901,1774257628.48689,0.05,5,-0.11878371285848205,-0.11878371285848205,-0.1195942778145725,0.1258001527168704,0.07604240377700286,0.08748859061598468,-0.01753459579165493,0.000947676414058532,0.0005475304611592457,0.0006480995367785854,0.0012565006727618816,0.9,1,0.021059475867967376
26,1774257628.48689,1774257628.53689,0.05,5,-0.1189977114802512,-0.1189977114802512,-0.11843046580995943,0.04000413655810975,0.015400989996309917,0.021462776277361536,0.01392288703725126,0.0005672456702917744,0.00020689899516784517,0.00031630778381178164,0.0005672456702917744,0.9,1,0.012605459339817209
27,1774257628.53689,1774257628.58689,0.05,5,-0.11927055197333822,-0.11927055197333822,-0.11914934619224136,0.022536930555126868,0.012988899300571677,0.015409010627235126,0.0017204340230082425,0.0001235514234159546,9.167811833809824e-05,0.00010306259711672116,0.00021744358675596098,0.9,1,0.002745587187021213
28,1774257628.5868902,1774257628.6368902,0.05,5,-0.11896418157314152,-0.11896418157314152,-0.11884756309922229,0.06496135122975343,0.05225973836483962,0.053447882449398354,-0.0007298076539862027,0.0006248630798731808,0.00024130484804331943,0.00034625142000772066,0.0007414815537924169,0.9,1,0.013885846219404016
29,1774257628.6368902,1774257628.6868901,0.05,5,-0.11861457758911376,-0.11861457758911376,-0.11998194585868836,0.11936775840509117,0.08357236336569243,0.09073849446978034,-0.02388848416314685,0.0014666564277813487,0.0009052314850849397,0.001056386658488175,0.0014666564277813487,0.9,1,0.032592365061807745
30,1774257628.6868901,1774257628.73689,0.05,5,-0.11922454186316982,-0.11922454186316982,-0.11961469897336588,0.07884815814890556,0.05296717190814913,0.06055919380582815,-0.011260554723015258,0.0005104101284655882,0.00024843231855692095,0.0003171379501096099,0.0008072984942308903,0.9,1,0.011342447299235291
31,1774257628.73689,1774257628.78689,0.05,5,-0.11935878471116192,-0.11935878471116192,-0.1200641741850884,0.07619166065538277,0.03474234599956787,0.04345468898080675,-0.0199320118738281,0.0007053894739264821,0.0002196639110594728,0.0003436286162808603,0.0010002569067297795,0.9,1,0.01567532164281071
32,1774257628.78689,1774257628.83689,0.05,5,-0.11887226563430832,-0.11887226563430832,-0.11893973421161982,0.1038287707934487,0.07599811345292297,0.07898691315814899,0.0008261975415915397,0.0010824738715305149,0.0003647831398616658,0.0005324510989037354,0.0015034223957900023,0.9,1,0.02405497492290033
33,1774257628.8368902,1774257628.8868902,0.05,5,-0.11961685946333704,-0.11961685946333704,-0.1186183647932874,0.07981203183067324,0.0570216785326183,0.06209275776602476,0.029110678219619338,0.0009984946700496433,0.0005626413416483456,0.0006873435169734237,0.0009984946700496433,0.9,1,0.022188770445547627
34,1774257628.8868902,1774257628.9368901,0.05,5,-0.11958735276175253,-0.11958735276175253,-0.11961066149443683,0.1311665072359405,0.06179285368938009,0.07607365995484297,0.003790399928590168,0.0011113319796666188,0.0005206663188647043,0.0007045644985862436,0.0011346407123509206,0.9,1,0.024696266214813748
35,1774257628.9368901,1774257628.98689,0.05,5,-0.12012622735324142,-0.12012622735324142,-0.11880155712304284,0.08144871408877064,0.056181606780992085,0.05817176074278383,0.03237961179570324,0.0013246702301985824,0.0006579208543081916,0.000797111911877315,0.0013246702301985824,0.9,1,0.02943711622663516
36,1774257628.98689,1774257629.03689,0.05,5,-0.11887481667243853,-0.11887481667243853,-0.11897869243650724,0.09285631573101456,0.04290564571837962,0.055193000742798495,-0.0035225121471276653,0.000807735302857146,0.00024506416810890497,0.000378521126433256,0.0009201052994958631,0.9,1,0.017949673396825464
37,1774257629.03689,1774257629.08689,0.05,5,-0.1184980068415826,-0.1184980068415826,-0.11926410767477853,0.08833517476340512,0.06610266329518912,0.0712412196931174,-0.021279354488055093,0.0014196506600773623,0.000710028123011286,0.0008440144145914633,0.0014196506600773623,0.9,1,0.031547792446163604
38,1774257629.0868902,1774257629.1368902,0.05,5,-0.11876082181989983,-0.11876082181989983,-0.11868429007279276,0.05207295625268277,0.030077253126485827,0.03462161181734478,-0.000628245642388215,0.0005277809157636509,0.0002737735136659453,0.0003429527736051118,0.0006043126628707263,0.9,1,0.011728464794747798
39,1774257629.1368902,1774257629.1868901,0.05,5,-0.11905426371336322,-0.11905426371336322,-0.11990362835152002,0.10904841378127106,0.03925587586384969,0.05681280155272382,-0.026793969976190712,0.0008493646381567965,0.0004210050276472699,0.0005143876917292967,0.0011702250575780088,0.9,1,0.018874769736817697
40,1774257629.1868901,1774257629.23689,0.05,5,-0.118952923558271,-0.118952923558271,-0.11932622182875048,0.15070400259531244,0.08405538244962506,0.09276337202701306,-0.008703381151968843,0.0009011333222202489,0.000406438232351497,0.0005161549635605135,0.0014963312597469774,0.9,1,0.02002518493822775
41,1774257629.23689,1774257629.28689,0.05,5,-0.11856739677247724,-0.11856739677247724,-0.11946995016580625,0.07152992845565942,0.048503353381494134,0.05073397166320788,-0.022744195782545808,0.0009025533933290086,0.0004298918124105822,0.0005420650544326808,0.0009025533933290086,0.9,1,0.02005674207397797
42,1774257629.28689,1774257629.33689,0.05,5,-0.11876750116694369,-0.11876750116694369,-0.11834941970306599,0.0878619545582521,0.030995441089382354,0.04566676385970826,0.013455260648482863,0.00041808146387770084,0.00022931824388979226,0.00027287589808158426,0.0007779848886344254,0.9,1,0.00929069919728224
43,1774257629.3368902,1774257629.3868902,0.05,5,-0.11889171434630927,-0.11889171434630927,-0.11884452402117693,0.0951918152577107,0.052329162738429934,0.05854880850951643,0.015379881002353291,0.00035692528418154734,0.00018704990025430747,0.00023521175519105052,0.0005679548208294416,0.9,1,0.007931672981812162
44,1774257629.3868902,1774257629.4368901,0.05,5,-0.11896206047988578,-0.11896206047988578,-0.11928027784837723,0.07066329209980103,0.029351499518197946,0.03944033612592788,-0.007573038932895513,0.0006471497833309553,0.00033570050228356465,0.00042585771723468877,0.0007463968261656184,0.9,1,0.01438110629624345
45,1774257629.4368901,1774257629.48689,0.05,5,-0.11877991268003178,-0.11877991268003178,-0.11872407746104911,0.104593986782704,0.05468273952670766,0.06542587973418477,0.00015811602466047833,0.00099658731028332,0.000375874280916938,0.0005176193341100664,0.0010524225292659894,0.9,1,0.022146384672962666
46,1774257629.48689,1774257629.53689,0.05,5,-0.11894040059946084,-0.11894040059946084,-0.11914191135401023,0.06296972167254312,0.029994413318397847,0.03892014163970573,-0.005035473279696466,0.0006967713964754763,0.0003550131958458408,0.00044272970814257794,0.0006967713964754763,0.9,1,0.015483808810566137
47,1774257629.53689,1774257629.58689,0.05,5,-0.11936814129974992,-0.11936814129974992,-0.11910131724258143,0.09917478112756527,0.0607351833649491,0.06966565579795038,0.01174225826413753,0.0008606210592125019,0.0002751529179493173,0.0004105366396857476,0.0009866107073878416,0.9,1,0.019124912426944484
48,1774257629.5868902,1774257629.6368902,0.05,5,-0.11905077982977902,-0.11905077982977902,-0.11904561620684172,0.04906488724535521,0.03614790531793257,0.037326785113492855,0.00012474305023803603,0.000506398700005864,0.00017190040556949726,0.00025417543470669863,0.0007352704310587405,0.9,1,0.011253304444574752
49,1774257629.6368902,1774257629.6868901,0.05,5,-0.1194033444155988,-0.1194033444155988,-0.11909102107362585,0.08098593515238486,0.04028694577343436,0.047412160298982216,-0.00020602180275806816,0.0005945695455593925,0.0002106813763844223,0.0003060720936389203,0.0006103433156411375,0.9,1,0.013212656567986498
50,1774257629.6868901,1774257629.73689,0.05,5,-0.11910366491131127,-0.11910366491131127,-0.11821171087979387,0.0928269500511624,0.055217021753414065,0.06339284457874683,0.02512052232845748,0.0008919540315174002,0.00046688703580176073,0.0005858225503436399,0.0008919540315174002,0.9,1,0.01982120070038667
51,1774257629.73689,1774257629.78689,0.05,5,-0.11942551187793966,-0.11942551187793966,-0.11872845689405151,0.1439957353024739,0.07822968406824028,0.09647546654418593,0.01698758212126615,0.001813770825244032,0.0007014003655879369,0.000927010777485813,0.001813770825244032,0.9,1,0.040306018338756265
52,1774257629.78689,1774257629.83689,0.05,4,-0.11875469873567518,-0.11875469873567518,-0.11841537217190654,0.07050282416307634,0.0628449644385594,0.06351015091528674,0.01584308166317518,0.0007533203524809906,0.00031660434454099454,0.00042214637383703883,0.0010926469162496344,0.9,1,0.016740452277355346
53,1774257629.8368902,1774257629.8868902,0.05,6,-0.11814061438622563,-0.11814061438622563,-0.11959153457748826,0.11810516946180404,0.059454924052505034,0.07161193430663787,-0.03638552024346904,0.0019591544226700286,0.0012226764606740718,0.0013866412273019339,0.0019591544226700286,0.9,1,0.04353676494822285
54,1774257629.8868902,1774257629.9368901,0.05,5,-0.11957939339961192,-0.11957939339961192,-0.1188790851913543,0.11367577514603512,0.07227077754719702,0.07645571871173353,0.015432889974179456,0.0007292271765458186,0.00039033968371324224,0.00048480115613784406,0.001081494839531752,0.9,1,0.016205048367684854
55,1774257629.9368901,1774257629.98689,0.05,4,-0.11900266299255055,-0.11900266299255055,-0.11931392509974065,0.03900835900493038,0.018868855646927966,0.02391746328926591,-0.010035010622957,0.00044389918457637956,0.00028901054461299286,0.00033713353094498875,0.00044389918457637956,0.9,1,0.009864426323919545
56,1774257629.98689,1774257630.03689,0.05,5,-0.12003473047042215,-0.12003473047042215,-0.11907615563986422,0.04591886555820903,0.028452991465034678,0.03296011192840677,0.02486580830834233,0.0009585748305579317,0.0005154977295891066,0.0006014077344789824,0.0009585748305579317,0.9,1,0.02130166290128737
57,1774257630.03689,1774257630.08689,0.05,6,-0.1189042713131558,-0.1189042713131558,-0.11892766756283137,0.18693490408915125,0.10591800023886266,0.12172802843681102,-0.011787659333566621,0.0010599496121474067,0.0004648766390427407,0.0006323782938332159,0.0018203243173665895,0.9,1,0.023554435825497922
58,1774257630.0868902,1774257630.1368902,0.05,5,-0.11880072763033325,-0.11880072763033325,-0.11935475911100459,0.05380630014129906,0.027233389529618398,0.032512951347506536,-0.01613818839462249,0.0007775032076581673,0.0004429774731450814,0.000526856044104506,0.0007775032076581673,0.9,1,0.017277849059070382
59,1774257630.1368902,1774257630.1868901,0.05,4,-0.11953671443149985,-0.11953671443149985,-0.1191206689617614,0.047632779103271905,0.034393004829550274,0.03573846534365933,0.013762045429205297,0.0007295823353486858,0.00040578405549189164,0.0004830627560510087,0.0007295823353486858,0.9,1,0.016212940785526347
60,1774257630.1868901,1774257630.23689,0.05,5,-0.11983336116451249,-0.11983336116451249,-0.11884584681162975,0.08279790384965557,0.03603389526490324,0.04688446431310475,0.02583582819402198,0.0011450907671973348,0.0005168045418884298,0.0007000202337920528,0.001194965469153611,0.9,1,0.025446461493274106
61,1774257630.23689,1774257630.28689,0.05,5,-0.11934636545061751,-0.11934636545061751,-0.11978740177521259,0.0788021494600401,0.06086464185888231,0.062013202440417435,-0.007566735419050797,0.0004410363245950788,0.0002689357806418075,0.00032208114097523707,0.0008737312851792578,0.9,1,0.009800807213223971
62,1774257630.28689,1774257630.33689,0.05,5,-0.11894948470407458,-0.11894948470407458,-0.11929866292711301,0.08365642359299713,0.03295300684482078,0.04513247270689725,-0.008981241214768555,0.0005992377106718433,0.00023723115798831852,0.00032757535849598223,0.0008348481469946101,0.9,1,0.013316393570485405
63,1774257630.3368902,1774257630.3868902,0.05,5,-0.11808775751530394,-0.11808775751530394,-0.1200888840669584,0.1557359466724647,0.0732365119600144,0.08742806801129542,-0.04972002820003494,0.002001126551654464,0.0007574746677772165,0.0010224241302542085,0.002001126551654464,0.9,1,0.044469478925654754
64,1774257630.3868902,1774257630.4368901,0.05,5,-0.11955613774700949,-0.11955613774700949,-0.11953385055275578,0.09958715123341325,0.05832542057257702,0.06573856479368964,0.007312324438277836,0.0007853865672056565,0.00022898182476008,0.00038072819544826287,0.0007853865672056565,0.9,1,0.017453034826792363
65,1774257630.4368901,1774257630.48689,0.05,5,-0.1191075808344207,-0.1191075808344207,-0.11971727305852932,0.07440629400949025,0.0586488575104447,0.06306357849961405,-0.022015738359550764,0.0006513500768910718,0.0002968438083658237,0.0004056900007115162,0.0007948478797546038,0.9,1,0.014474446153134929
66,1774257630.48689,1774257630.53689,0.05,5,-0.11940431749352626,-0.11940431749352626,-0.11957346571563697,0.0742188682559674,0.032662124771747854,0.044576845421934526,-0.005905553670278256,0.000520679782747932,0.00023876492941762585,0.0003242882876020719,0.0006898280048586447,0.9,1,0.011570661838842932
67,1774257630.53689,1774257630.58689,0.05,5,-0.11948856904517896,-0.11948856904517896,-0.12003261020947174,0.08333567761681966,0.03638705483080819,0.04657459616823739,-0.011915110146040067,0.0005440411642927828,0.0002307024366253019,0.0002933213572238683,0.0008299584210895994,0.9,1,0.012089803650950729
68,1774257630.5868902,1774257630.6368902,0.05,5,-0.11947841602306594,-0.11947841602306594,-0.1186922122857615,0.1303305637757605,0.05859850881827335,0.07658696087280625,0.020858714794074924,0.0007862037373044389,0.00040921877513387385,0.0005372880813393027,0.0015541447105134887,0.9,1,0.017471194162320864
69,1774257630.6368902,1774257630.6868901,0.05,5,-0.11945829198774091,-0.11945829198774091,-0.11851155904656249,0.12988297170637345,0.05370812738721602,0.07104443402930213,0.02270747650638776,0.0009467329411784187,0.0004759781198244523,0.0005988820517032952,0.0015664482889905518,0.9,1,0.021038509803964857
70,1774257630.6868901,1774257630.73689,0.05,5,-0.11905244570351618,-0.11905244570351618,-0.11920400058782572,0.08026670082772382,0.038813439485974814,0.046520937575283,-0.006736678421326971,0.0007942706151917028,0.00030176109694092236,0.00041458564608660075,0.0007942706151917028,0.9,1,0.017650458115371172
71,1774257630.73689,1774257630.78689,0.05,5,-0.11880608892168863,-0.11880608892168863,-0.11975464170059719,0.1051431709306447,0.055696642841830776,0.06688190668684031,-0.027989706380500065,0.000948552778908554,0.00044937688684676955,0.0005830457963049106,0.000948552778908554,0.9,1,0.02107895064241231
72,1774257630.78689,1774257630.83689,0.05,5,-0.11882208535445012,-0.11882208535445012,-0.11930406638844111,0.0906865294718443,0.03958195169334442,0.04993975240338156,-0.012809310408502576,0.0006867087040429848,0.0003033282862406922,0.00039167861698625187,0.0008970915780821542,0.9,1,0.015260193423177438
73,1774257630.8368902,1774257630.8868902,0.05,5,-0.11910714157682714,-0.11910714157682714,-0.11925026642949227,0.08252161044629176,0.047553617805889986,0.05755869763306132,0.005226317574929174,0.000688076006384139,0.000254035934007818,0.0003492336934770042,0.0010063994926330366,0.9,1,0.015290577919647531
74,1774257630.8868902,1774257630.9368901,0.05,5,-0.11941287081293014,-0.11941287081293014,-0.11856463654730078,0.07465905659990925,0.036447330795240984,0.0455227364716113,0.02839659176301297,0.000848234265629369,0.000444796950162768,0.0005222622521862656,0.000848234265629369,0.9,1,0.018849650347319308
75,1774257630.9368901,1774257630.98689,0.05,5,-0.11905902157756305,-0.11905902157756305,-0.11893112156943621,0.10074542307670793,0.08621779823543485,0.08694348125667291,0.0008541454629873296,0.0009566080764889656,0.00039355651990230224,0.0005449201348832112,0.0016838546900430212,0.9,1,0.021257957255310343
76,1774257630.98689,1774257631.03689,0.05,5,-0.11937404641556125,-0.11937404641556125,-0.11959385009732436,0.0319883665390836,0.02259807061143425,0.02443115579205763,-0.0066038873418924485,0.0003440216154682596,0.00015262669383902806,0.00019420028283070718,0.0005638252972313684,0.9,1,0.007644924788183546
77,1774257631.03689,1774257631.08689,0.05,5,-0.11918874924198794,-0.11918874924198794,-0.11940593660273953,0.04973605337924058,0.021301452129340002,0.0275973151430854,-0.0035665745602802873,0.0005239018469306994,0.00022301725556465036,0.0002981362125794558,0.0005483494559326701,0.9,1,0.011642263265126651
78,1774257631.0868902,1774257631.1368902,0.05,5,-0.11916484502631208,-0.11916484502631208,-0.1192091754982029,0.10858721766187616,0.04667844255440286,0.060295908962716555,-0.00761516627653523,0.0008484411948239817,0.0003321183519137738,0.00045114538283051926,0.0008484411948239817,0.9,1,0.01885424877386626
79,1774257631.1368902,1774257631.1868901,0.05,5,-0.11963460793864389,-0.11963460793864389,-0.11909541413533996,0.0552291552342814,0.03288672298925232,0.03654881892275609,0.013053695202779832,0.0005391938033039306,0.00025303222868353347,0.0003079427695130349,0.000818542811395262,0.9,1,0.011982084517865125
80,1774257631.1868901,1774257631.23689,0.05,5,-0.11917241146179516,-0.11917241146179516,-0.1192030548764349,0.027767796448022727,0.014556104069232639,0.01686893885327526,-0.0006722058452212753,0.0003150209171824264,0.00012462253117419552,0.0001671159760748584,0.0003150209171824264,0.9,1,0.007000464826276142
81,1774257631.23689,1774257631.28689,0.05,5,-0.11945489546199646,-0.11945489546199646,-0.1196319034808655,0.05571024485152852,0.03792091278101713,0.0393319915349015,-0.004448997270415773,0.0004959260063692184,0.00020361460222489137,0.0002768246908158222,0.0008206872285551337,0.9,1,0.011020577919315962
82,1774257631.28689,1774257631.33689,0.05,5,-0.11947235271841541,-0.11947235271841541,-0.12047819933529563,0.12371882734702654,0.06743849578710477,0.07966824540426573,-0.02500918159424107,0.0010058466168802183,0.00043325700522428014,0.0006028736229271918,0.0018676677647778694,0.9,1,0.022352147041782625
83,1774257631.3368902,1774257631.3868902,0.05,5,-0.11978650979847887,-0.11978650979847887,-0.11972396134016654,0.15163851543585377,0.08586045563513726,0.09731752576803708,-0.002425106544393929,0.0016583858662207879,0.00081211374743263,0.0010557706183182266,0.0016583858662207879,0.9,1,0.03685301924935084
84,1774257631.3868902,1774257631.4368901,0.05,5,-0.11960280477546648,-0.11960280477546648,-0.11943223531733968,0.11675824949544476,0.06784300316926256,0.08147863493067828,0.006682652066905692,0.0008024982946111953,0.00027846602212178997,0.00039084918774322485,0.0010497294903976662,0.9,1,0.017833295435804336
85,1774257631.4368901,1774257631.48689,0.05,5,-0.1199076784325873,-0.1199076784325873,-0.11896573628150162,0.0725724146082545,0.024632453537125374,0.03737897421830141,0.023138842929340226,0.0009419421510856868,0.0005765717124509934,0.0007061155823077922,0.0009419421510856868,0.9,1,0.02093204780190415
86,1774257631.48689,1774257631.53689,0.05,5,-0.1190417519309632,-0.1190417519309632,-0.11946247082649834,0.06849948077329801,0.05351535277233276,0.05542471084621504,-0.010843040065980322,0.0005915483507947517,0.0003160017185791286,0.0003709931581863793,0.0008690684958683886,0.9,1,0.013145518906550035
87,1774257631.53689,1774257631.58689,0.05,5,-0.11919982199469692,-0.11919982199469692,-0.11839641877665212,0.07729423164015686,0.03888316024227148,0.04542154270716301,0.019566460768306343,0.0008034032180447986,0.000362436515359052,0.00047079770904590864,0.000991631453976849,0.9,1,0.017853404845439968
88,1774257631.5868902,1774257631.6368902,0.05,5,-0.11916817762751751,-0.11916817762751751,-0.11951998063507882,0.036845041528980424,0.02509259935313817,0.026439385512416678,-0.006670078588647957,0.00035180300756131044,0.00017563706070993778,0.0002186606481361487,0.0006433356177922983,0.9,1,0.007817844612473564
89,1774257631.6368902,1774257631.6868901,0.05,5,-0.11961383550086095,-0.11961383550086095,-0.11846783928696757,0.13087199170867292,0.07221267850651883,0.08430080860321114,0.027658075733037437,0.0011459962138933855,0.00042380185443270104,0.0006047624837934575,0.0012980474775010353,0.9,1,0.025466582530964118
90,1774257631.6868901,1774257631.73689,0.05,5,-0.11916064498770408,-0.11916064498770408,-0.11935429865203652,0.10271878634611771,0.04687637257715711,0.05896911643314594,-0.006719622534260124,0.00101023975743382,0.00046063238529718553,0.0005767613589500117,0.00101023975743382,0.9,1,0.022449772387418222
91,1774257631.73689,1774257631.78689,0.05,5,-0.11905887957317915,-0.11905887957317915,-0.11906728271341455,0.07380597272075598,0.03659280008612734,0.04981334964976215,0.00031018627425065176,0.0006944398760624776,0.00015265471536708431,0.0003113935116790407,0.0007431796674462338,0.9,1,0.015431997245832834
92,1774257631.78689,1774257631.83689,0.05,5,-0.1198119900525116,-0.1198119900525116,-0.1189840093166413,0.10505587429587852,0.06625640701839447,0.07572165598708702,0.02435109681656522,0.0008279807358703012,0.0003485699236143419,0.0004699566355289718,0.0010621796754039098,0.9,1,0.018399571908228912
93,1774257631.8368902,1774257631.8868902,0.05,5,-0.11924023986537888,-0.11924023986537888,-0.11952601540743311,0.06296317342800302,0.03554667106608872,0.03905946317735086,-0.008378190503858346,0.0003147816484393301,0.00019205894542148328,0.0002340800680710813,0.0006005571904935669,0.9,1,0.006995147743096224
94,1774257631.8868902,1774257631.9368901,0.05,5,-0.11914930114505447,-0.11914930114505447,-0.11859798658181012,0.1043997818719884,0.0657791313518787,0.07578282884498552,0.013579240415884498,0.0006096133872862813,0.00041858408590902116,0.0004712609118080779,0.0010589811133727423,0.9,1,0.013546964161917361
95,1774257631.9368901,1774257631.98689,0.05,5,-0.11878215088401256,-0.11878215088401256,-0.11950412870105684,0.11181314771002501,0.030841596997597396,0.05608897098094582,-0.030567380301992204,0.0007219778170442781,0.0005227879815864839,0.0005856214250103557,0.0007219778170442781,0.9,1,0.016043951489872844
96,1774257631.98689,1774257632.03689,0.05,5,-0.11972239758972575,-0.11972239758972575,-0.11929911033691425,0.02632799234664872,0.017596377271277032,0.018760074881485227,0.01113830947138322,0.00042328725281150226,0.00019619961984133628,0.0002489986266532217,0.0005594295912940278,0.9,1,0.00940638339581116
97,1774257632.03689,1774257632.08689,0.05,5,-0.11871069328080795,-0.11871069328080795,-0.11989706940281099,0.10267603215840201,0.03759863924329081,0.05317938495371164,-0.028330139261828476,0.0011863761220030355,0.0003438957522772956,0.0005516161807588031,0.0011863761220030355,0.9,1,0.026363913822289677
98,1774257632.0868902,1774257632.1368902,0.05,5,-0.11920273782312218,-0.11920273782312218,-0.11956084539692453,0.03965498815999191,0.01797429228886833,0.02217684337216592,-0.009158662798224276,0.0005345884001655837,0.0003052688001358439,0.0003658533853328803,0.0005345884001655837,0.9,1,0.01187974222590186
99,1774257632.1368902,1774257632.1868901,0.05,5,-0.11893471130820513,-0.11893471130820513,-0.11913677831700792,0.05062083546746652,0.043724188215565785,0.04484629917063082,-0.006388685373173095,0.0004500308276151055,0.0002273787747800099,0.0002714477767908297,0.0007538578980897798,0.9,1,0.010000685058113454
100,1774257632.1868901,1774257632.23689,0.05,5,-0.11842084868400272,-0.11842084868400272,-0.11864650242684283,0.05660771044335813,0.03462277727831251,0.037550939444932666,-0.006318922056633447,0.0007991667851899309,0.0003810155093007417,0.0004673159863667976,0.0007991667851899309,0.9,1,0.017759261893109574
101,1774257632.23689,1774257632.28689,0.05,5,-0.11842510460780092,-0.11842510460780092,-0.11919086679302283,0.04285142446611252,0.018792459140113564,0.024089533867745736,-0.018792459140113564,0.0007657621852219104,0.00031305080449920417,0.0004442766757378867,0.0007657621852219104,0.9,1,0.017016937449375786
102,1774257632.28689,1774257632.33689,0.05,5,-0.11911565045143786,-0.11911565045143786,-0.11889645776843107,0.12095729118841328,0.06902738586563488,0.08108068157331934,0.008548740271428237,0.0010551423951441902,0.00035668832000700643,0.0005098126967792258,0.001375191065695447,0.9,1,0.023447608780982
103,1774257632.3368902,1774257632.3868902,0.05,5,-0.119106454777354,-0.119106454777354,-0.11925581688562426,0.0943811801468943,0.047400612836423425,0.05521002447482506,-0.00021002276297627312,0.0009550993456092366,0.00035272269252052956,0.0004942529982154471,0.0009550993456092366,0.9,1,0.021224429902427476
104,1774257632.3868902,1774257632.4368901,0.05,5,-0.11924775141691489,-0.11924775141691489,-0.11853430910843821,0.09113308399729801,0.03202768023482298,0.0471472429588442,0.020723279105522012,0.0009618755335995821,0.000356211699372741,0.0005366485657482866,0.0010057069755806114,0.9,1,0.021375011857768487
105,1774257632.4368901,1774257632.48689,0.05,5,-0.11913182291699954,-0.11913182291699954,-0.11892895881148784,0.05659288937472032,0.03320702323884104,0.03627857280795039,0.0049105785514808814,0.0005542435924638239,0.00020004056110667633,0.0002815435409693794,0.0007571076979755315,0.9,1,0.012316524276973865
106,1774257632.48689,1774257632.53689,0.05,5,-0.1192956112650564,-0.1192956112650564,-0.11862260656150692,0.22167666484160045,0.10115858805978414,0.1297913860498565,0.028231879593659387,0.0019607002611034124,0.0006291882342078614,0.0009433173816759829,0.0019607002611034124,0.9,1,0.04357111691340916
107,1774257632.53689,1774257632.58689,0.05,5,-0.11905544518400799,-0.11905544518400799,-0.11955747774616647,0.07323703737858206,0.04801889457447579,0.05455997890129801,-0.01140037588518476,0.0006625784645240551,0.0002508441277927653,0.0003728445986950695,0.001164611026682541,0.9,1,0.014723965878312335
108,1774257632.5868902,1774257632.6368902,0.05,5,-0.11823835211030174,-0.11823835211030174,-0.11907122373798917,0.06388295300756444,0.04612801197614403,0.04891090145810685,-0.019771000550868466,0.001362524953958194,0.0006723443412632396,0.0008061837987212132,0.001362524953958194,0.9,1,0.030278332310182086
109,1774257632.6368902,1774257632.6868901,0.05,5,-0.11877580667176092,-0.11877580667176092,-0.11879129522844112,0.056599978575671034,0.030302027509362804,0.03594742965037459,-0.0009892420791981103,0.00029602097083425427,0.0001217030923515744,0.00018120051952510657,0.0005713970405649277,0.9,1,0.006578243796316761
110,1774257632.6868901,1774257632.73689,0.05,5,-0.11901952700384975,-0.11901952700384975,-0.11924347329307537,0.0472749460346075,0.03148756370920118,0.03278829727879875,-0.005498422719741378,0.0004726588396933712,0.00017967987445810518,0.00024413031548820366,0.000528393603299121,0.9,1,0.010503529770963803
111,1774257632.73689,1774257632.78689,0.05,5,-0.11882909984497465,-0.11882909984497465,-0.11852834406399985,0.075269945024342,0.03581204478021303,0.04586292784881974,0.010502939509376188,0.00043069426961213353,0.0002554583825990414,0.00029206972053221907,0.000731450050586932,0.9,1,0.009570983769158522
112,1774257632.78689,1774257632.83689,0.05,5,-0.11879303047695275,-0.11879303047695275,-0.1186255264573719,0.03779262352315566,0.028949701142462356,0.030673865601553378,0.004197806713846999,0.00038276449376670185,0.0001578679136664235,0.00020501778759413552,0.0005502685133475516,0.9,1,0.008505877639260041
113,1774257632.8368902,1774257632.8868902,0.05,5,-0.11945411425509943,-0.11945411425509943,-0.11934385401129059,0.05455844473222906,0.030794352385901398,0.03747157140867281,0.0035151300197868666,0.0006967145114900875,0.0002255946063185632,0.0003318285918658864,0.0006967145114900875,0.9,1,0.01548254469977972
114,1774257632.8868902,1774257632.9368901,0.05,5,-0.11922019489316048,-0.11922019489316048,-0.11865549386750336,0.03729786116786983,0.019729692003034767,0.022810161477172967,0.01457383811357904,0.0005647010256571161,0.0002035061618933104,0.0002989336110763244,0.000667023908728609,0.9,1,0.012548911681269245
115,1774257632.9368901,1774257632.98689,0.05,5,-0.11907200666343855,-0.11907200666343855,-0.11929737524896081,0.10904153923341273,0.06145446691176232,0.07072165137361555,-0.01740146381335792,0.0005350591332547588,0.0003078908963949134,0.00035825614950951885,0.0009492374595957281,0.9,1,0.011890202961216862
116,1774257632.98689,1774257633.03689,0.05,5,-0.11896026420588801,-0.11896026420588801,-0.11890395896863312,0.052935472710920875,0.023952214053581708,0.03204535672648419,0.0025155223018787326,0.00042995403016901634,0.00012391336101666428,0.00019852089120840524,0.0005048698699128551,0.9,1,0.009554534003755917
